Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.64422	11	257	94	LastDelay	0.14422	144220	1	6
2.64422	11	257	94	FullDelay	0.14422	144220	1	6
2.74422	11	257	23	LastDelay	0.14422	144220	1	6
2.74422	11	257	23	FullDelay	0.14422	144220	1	6
2.84422	11	257	74	LastDelay	0.14422	144220	1	6
2.84422	11	257	74	FullDelay	0.14422	144220	1	6
2.90085	11	257	4	LastDelay	0.000851008	851.008	1	6
2.90085	11	257	4	FullDelay	0.000851008	851.008	1	6
2.94422	11	257	82	LastDelay	0.14422	144220	1	6
2.94422	11	257	82	FullDelay	0.14422	144220	1	6
3.00164	11	257	58	LastDelay	0.00164015	1640.15	1	6
3.00164	11	257	58	FullDelay	0.00164015	1640.15	1	6
3.20083	11	257	76	LastDelay	0.000830008	830.008	1	6
3.20083	11	257	76	FullDelay	0.000830008	830.008	1	6
3.24421	11	257	28	LastDelay	0.144208	144208	1	6
3.24421	11	257	28	FullDelay	0.144208	144208	1	6
3.30075	11	257	2	LastDelay	0.000749008	749.008	1	6
3.30075	11	257	2	FullDelay	0.000749008	749.008	1	6
3.40078	11	257	4	LastDelay	0.000776008	776.008	1	6
3.40078	11	257	4	FullDelay	0.000776008	776.008	1	6
3.50118	11	257	32	LastDelay	0.00118215	1182.15	1	6
3.50118	11	257	32	FullDelay	0.00118215	1182.15	1	6
3.74421	11	257	85	LastDelay	0.144208	144208	1	6
3.74421	11	257	85	FullDelay	0.144208	144208	1	6
3.84421	11	257	5	LastDelay	0.144208	144208	1	6
3.84421	11	257	5	FullDelay	0.144208	144208	1	6
3.9008	11	257	23	LastDelay	0.000800102	800.102	1	6
3.9008	11	257	23	FullDelay	0.000800102	800.102	1	6
3.94421	11	257	1	LastDelay	0.144208	144208	1	6
3.94421	11	257	1	FullDelay	0.144208	144208	1	6
4.00091	11	257	16	LastDelay	0.000908102	908.102	1	6
4.00091	11	257	16	FullDelay	0.000908102	908.102	1	6
4.10091	11	257	7	LastDelay	0.000908102	908.102	1	6
4.10091	11	257	7	FullDelay	0.000908102	908.102	1	6
4.20083	11	257	74	LastDelay	0.000827102	827.102	1	6
4.20083	11	257	74	FullDelay	0.000827102	827.102	1	6
4.30085	11	257	3	LastDelay	0.000854099	854.099	1	6
4.30085	11	257	3	FullDelay	0.000854099	854.099	1	6
4.4022	11	257	7	LastDelay	0.00219939	2199.39	1	6
4.4022	11	257	7	FullDelay	0.00219939	2199.39	1	6
4.50128	11	257	4	LastDelay	0.0012752	1275.2	1	6
4.50128	11	257	4	FullDelay	0.0012752	1275.2	1	6
4.7442	11	257	19	LastDelay	0.1442	144200	1	6
4.7442	11	257	19	FullDelay	0.1442	144200	1	6
4.80082	11	257	58	LastDelay	0.000818144	818.144	1	6
4.80082	11	257	58	FullDelay	0.000818144	818.144	1	6
4.8442	11	257	52	LastDelay	0.1442	144200	1	6
4.8442	11	257	52	FullDelay	0.1442	144200	1	6
5.00152	11	257	11	LastDelay	0.0015192	1519.2	1	6
5.00152	11	257	11	FullDelay	0.0015192	1519.2	1	6
5.0442	11	257	18	LastDelay	0.1442	144200	1	6
5.0442	11	257	18	FullDelay	0.1442	144200	1	6
5.10137	11	257	89	LastDelay	0.00137215	1372.15	1	6
5.10137	11	257	89	FullDelay	0.00137215	1372.15	1	6
5.34419	11	257	26	LastDelay	0.144192	144192	1	6
5.34419	11	257	26	FullDelay	0.144192	144192	1	6
5.40129	11	257	20	LastDelay	0.00129318	1293.18	1	6
5.40129	11	257	20	FullDelay	0.00129318	1293.18	1	6
5.44419	11	257	22	LastDelay	0.144192	144192	1	6
5.44419	11	257	22	FullDelay	0.144192	144192	1	6
5.50081	11	257	53	LastDelay	0.000810096	810.096	1	6
5.50081	11	257	53	FullDelay	0.000810096	810.096	1	6
5.74419	11	257	48	LastDelay	0.144192	144192	1	6
5.74419	11	257	48	FullDelay	0.144192	144192	1	6
5.84419	11	257	13	LastDelay	0.144192	144192	1	6
5.84419	11	257	13	FullDelay	0.144192	144192	1	6
5.94419	11	257	24	LastDelay	0.144192	144192	1	6
5.94419	11	257	24	FullDelay	0.144192	144192	1	6
6.00087	11	257	2	LastDelay	0.000872111	872.111	1	6
6.00087	11	257	2	FullDelay	0.000872111	872.111	1	6
6.04419	11	257	59	LastDelay	0.144192	144192	1	6
6.04419	11	257	59	FullDelay	0.144192	144192	1	6
6.10136	11	257	11	LastDelay	0.00135718	1357.18	1	6
6.10136	11	257	11	FullDelay	0.00135718	1357.18	1	6
6.34419	11	257	41	LastDelay	0.144188	144188	1	6
6.34419	11	257	41	FullDelay	0.144188	144188	1	6
6.4008	11	257	1	LastDelay	0.000800108	800.108	1	6
6.4008	11	257	1	FullDelay	0.000800108	800.108	1	6
6.44419	11	257	80	LastDelay	0.144188	144188	1	6
6.44419	11	257	80	FullDelay	0.144188	144188	1	6
6.6013	11	257	7	LastDelay	0.00130218	1302.18	1	6
6.6013	11	257	7	FullDelay	0.00130218	1302.18	1	6
6.64419	11	257	39	LastDelay	0.144188	144188	1	6
6.64419	11	257	39	FullDelay	0.144188	144188	1	6
6.80082	11	257	12	LastDelay	0.000817108	817.108	1	6
6.80082	11	257	12	FullDelay	0.000817108	817.108	1	6
6.84419	11	257	33	LastDelay	0.144188	144188	1	6
6.84419	11	257	33	FullDelay	0.144188	144188	1	6
6.90167	11	257	5	LastDelay	0.00166712	1667.12	1	6
6.90167	11	257	5	FullDelay	0.00166712	1667.12	1	6
7.00084	11	257	4	LastDelay	0.000835108	835.108	1	6
7.00084	11	257	4	FullDelay	0.000835108	835.108	1	6
7.10077	11	257	7	LastDelay	0.000772108	772.108	1	6
7.10077	11	257	7	FullDelay	0.000772108	772.108	1	6
7.20143	11	257	80	LastDelay	0.00142629	1426.29	1	6
7.20143	11	257	80	FullDelay	0.00142629	1426.29	1	6
7.30095	11	257	7	LastDelay	0.000947156	947.156	1	6
7.30095	11	257	7	FullDelay	0.000947156	947.156	1	6
7.40179	11	257	92	LastDelay	0.00178529	1785.29	1	6
7.40179	11	257	92	FullDelay	0.00178529	1785.29	1	6
7.50133	11	257	37	LastDelay	0.00133021	1330.21	1	6
7.50133	11	257	37	FullDelay	0.00133021	1330.21	1	6
7.60084	11	257	7	LastDelay	0.000836153	836.153	1	6
7.60084	11	257	7	FullDelay	0.000836153	836.153	1	6
7.8008	11	257	74	LastDelay	0.000800153	800.153	1	6
7.8008	11	257	74	FullDelay	0.000800153	800.153	1	6
7.84419	11	257	8	LastDelay	0.144188	144188	1	6
7.84419	11	257	8	FullDelay	0.144188	144188	1	6
7.9008	11	257	26	LastDelay	0.000800153	800.153	1	6
7.9008	11	257	26	FullDelay	0.000800153	800.153	1	6
8.14419	11	257	97	LastDelay	0.144188	144188	1	6
8.14419	11	257	97	FullDelay	0.144188	144188	1	6
8.20097	11	257	1	LastDelay	0.00096502	965.02	1	6
8.20097	11	257	1	FullDelay	0.00096502	965.02	1	6
8.24419	11	257	14	LastDelay	0.144188	144188	1	6
8.24419	11	257	14	FullDelay	0.144188	144188	1	6
8.44419	11	257	86	LastDelay	0.144188	144188	1	6
8.44419	11	257	86	FullDelay	0.144188	144188	1	6
8.50081	11	257	1	LastDelay	0.000809153	809.153	1	6
8.50081	11	257	1	FullDelay	0.000809153	809.153	1	6
8.54419	11	257	49	LastDelay	0.144188	144188	1	6
8.54419	11	257	49	FullDelay	0.144188	144188	1	6
8.60128	11	257	4	LastDelay	0.00127616	1276.16	1	6
8.60128	11	257	4	FullDelay	0.00127616	1276.16	1	6
8.70084	11	257	18	LastDelay	0.000836156	836.156	1	6
8.70084	11	257	18	FullDelay	0.000836156	836.156	1	6
8.80088	11	257	18	LastDelay	0.000881156	881.156	1	6
8.80088	11	257	18	FullDelay	0.000881156	881.156	1	6
9.04419	11	257	83	LastDelay	0.144188	144188	1	6
9.04419	11	257	83	FullDelay	0.144188	144188	1	6
9.10084	11	257	2	LastDelay	0.000836076	836.076	1	6
9.10084	11	257	2	FullDelay	0.000836076	836.076	1	6
9.14419	11	257	84	LastDelay	0.144188	144188	1	6
9.14419	11	257	84	FullDelay	0.144188	144188	1	6
9.20086	11	257	1	LastDelay	0.00086307	863.07	1	6
9.20086	11	257	1	FullDelay	0.00086307	863.07	1	6
9.40133	11	257	53	LastDelay	0.00133014	1330.14	1	6
9.40133	11	257	53	FullDelay	0.00133014	1330.14	1	6
9.44419	11	257	31	LastDelay	0.144188	144188	1	6
9.44419	11	257	31	FullDelay	0.144188	144188	1	6
9.50086	11	257	3	LastDelay	0.00086307	863.07	1	6
9.50086	11	257	3	FullDelay	0.00086307	863.07	1	6
9.74419	11	257	9	LastDelay	0.144188	144188	1	6
9.74419	11	257	9	FullDelay	0.144188	144188	1	6
9.84419	11	257	30	LastDelay	0.144188	144188	1	6
9.84419	11	257	30	FullDelay	0.144188	144188	1	6
9.9008	11	257	2	LastDelay	0.00080007	800.07	1	6
9.9008	11	257	2	FullDelay	0.00080007	800.07	1	6
9.94419	11	257	54	LastDelay	0.144188	144188	1	6
9.94419	11	257	54	FullDelay	0.144188	144188	1	6
10.1442	11	257	15	LastDelay	0.144188	144188	1	6
10.1442	11	257	15	FullDelay	0.144188	144188	1	6
10.2442	11	257	36	LastDelay	0.144188	144188	1	6
10.2442	11	257	36	FullDelay	0.144188	144188	1	6
10.3013	11	257	1	LastDelay	0.00129006	1290.06	1	6
10.3013	11	257	1	FullDelay	0.00129006	1290.06	1	6
10.3442	11	257	46	LastDelay	0.144188	144188	1	6
10.3442	11	257	46	FullDelay	0.144188	144188	1	6
10.4009	11	257	24	LastDelay	0.000917114	917.114	1	6
10.4009	11	257	24	FullDelay	0.000917114	917.114	1	6
10.5008	11	257	97	LastDelay	0.000809114	809.114	1	6
10.5008	11	257	97	FullDelay	0.000809114	809.114	1	6
10.6013	11	257	12	LastDelay	0.00126712	1267.12	1	6
10.6013	11	257	12	FullDelay	0.00126712	1267.12	1	6
10.8012	11	257	41	LastDelay	0.00122518	1225.18	1	6
10.8012	11	257	41	FullDelay	0.00122518	1225.18	1	6
11.0017	11	257	5	LastDelay	0.00168919	1689.19	1	6
11.0017	11	257	5	FullDelay	0.00168919	1689.19	1	6
11.0442	11	257	70	LastDelay	0.144188	144188	1	6
11.0442	11	257	70	FullDelay	0.144188	144188	1	6
11.1008	11	257	9	LastDelay	0.000845102	845.102	1	6
11.1008	11	257	9	FullDelay	0.000845102	845.102	1	6
11.3013	11	257	32	LastDelay	0.00133613	1336.13	1	6
11.3013	11	257	32	FullDelay	0.00133613	1336.13	1	6
11.4008	11	257	6	LastDelay	0.000827102	827.102	1	6
11.4008	11	257	6	FullDelay	0.000827102	827.102	1	6
11.5008	11	257	6	LastDelay	0.000818049	818.049	1	6
11.5008	11	257	6	FullDelay	0.000818049	818.049	1	6
11.6013	11	257	1	LastDelay	0.00125813	1258.13	1	6
11.6013	11	257	1	FullDelay	0.901258	901258	3	6
11.7013	11	257	85	LastDelay	0.00133018	1330.18	1	6
11.7013	11	257	85	FullDelay	0.00133018	1330.18	1	6
11.8012	11	257	14	LastDelay	0.00120313	1203.13	1	6
11.8012	11	257	14	FullDelay	0.00120313	1203.13	1	6
12.0012	11	257	9	LastDelay	0.00121812	1218.12	1	6
12.0012	11	257	9	FullDelay	0.00121812	1218.12	1	6
12.0442	11	257	10	LastDelay	0.144188	144188	1	6
12.0442	11	257	10	FullDelay	0.144188	144188	1	6
12.1008	11	257	4	LastDelay	0.000790049	790.049	1	6
12.1008	11	257	4	FullDelay	0.000790049	790.049	1	6
12.2012	11	257	61	LastDelay	0.00117619	1176.19	1	6
12.2012	11	257	61	FullDelay	0.00117619	1176.19	1	6
12.3012	11	257	2	LastDelay	0.00118512	1185.12	1	6
12.3012	11	257	2	FullDelay	0.00118512	1185.12	1	6
12.402	11	257	28	LastDelay	0.00198221	1982.21	1	6
12.402	11	257	28	FullDelay	0.00198221	1982.21	1	6
12.5009	11	257	18	LastDelay	0.000889049	889.049	1	6
12.5009	11	257	18	FullDelay	0.000889049	889.049	1	6
12.6011	11	257	41	LastDelay	0.00114919	1149.19	1	6
12.6011	11	257	41	FullDelay	0.00114919	1149.19	1	6
12.7008	11	257	13	LastDelay	0.000799106	799.106	1	6
12.7008	11	257	13	FullDelay	0.000799106	799.106	1	6
12.8009	11	257	28	LastDelay	0.000944142	944.142	1	6
12.8009	11	257	28	FullDelay	0.000944142	944.142	1	6
13.0308	8	257	8	LastDelay	1.23075	1.23075e+06	1	5
13.0308	8	257	8	FullDelay	1.23075	1.23075e+06	1	5
13.0308	6	257	8	LastDelay	2.83075	2.83075e+06	1	5
13.0308	6	257	8	FullDelay	11.2308	1.12308e+07	3	5
13.0308	7	257	8	LastDelay	1.03075	1.03075e+06	1	5
13.0308	7	257	8	FullDelay	12.6308	1.26308e+07	4	5
13.0308	2	257	8	LastDelay	0.0307526	30752.6	1	5
13.0308	2	257	8	FullDelay	10.6308	1.06308e+07	3	5
13.0308	1	257	8	LastDelay	1.63075	1.63075e+06	1	5
13.0308	1	257	8	FullDelay	6.93075	6.93075e+06	3	5
13.0308	9	257	8	LastDelay	2.03075	2.03075e+06	1	5
13.0308	9	257	8	FullDelay	12.6308	1.26308e+07	4	5
13.0308	10	257	8	LastDelay	3.63075	3.63075e+06	1	5
13.0308	10	257	8	FullDelay	9.73075	9.73075e+06	2	5
13.0478	6	257	26	LastDelay	0.747761	747761	1	5
13.0478	6	257	26	FullDelay	6.64776	6.64776e+06	3	5
13.0478	1	257	26	LastDelay	2.94776	2.94776e+06	1	5
13.0478	1	257	26	FullDelay	12.4478	1.24478e+07	3	5
13.0478	9	257	26	LastDelay	0.0477606	47760.6	1	5
13.0478	9	257	26	FullDelay	10.3478	1.03478e+07	4	5
13.0478	3	257	26	LastDelay	0.947761	947761	1	5
13.0478	3	257	26	FullDelay	5.94776	5.94776e+06	2	5
13.0478	5	257	26	LastDelay	3.34776	3.34776e+06	1	5
13.0478	5	257	26	FullDelay	5.34776	5.34776e+06	2	5
13.0648	8	257	15	LastDelay	0.0647685	64768.5	1	5
13.0648	8	257	15	FullDelay	5.76477	5.76477e+06	2	5
13.0648	6	257	15	LastDelay	2.66477	2.66477e+06	1	5
13.0648	6	257	15	FullDelay	2.66477	2.66477e+06	1	5
13.0648	7	257	15	LastDelay	1.16477	1.16477e+06	1	5
13.0648	7	257	15	FullDelay	4.56477	4.56477e+06	2	5
13.0648	2	257	15	LastDelay	1.06477	1.06477e+06	1	5
13.0648	2	257	15	FullDelay	12.3648	1.23648e+07	3	5
13.0648	1	257	15	LastDelay	3.66477	3.66477e+06	1	5
13.0648	1	257	15	FullDelay	4.56477	4.56477e+06	2	5
13.0648	9	257	15	LastDelay	0.364769	364769	1	5
13.0648	9	257	15	FullDelay	4.96477	4.96477e+06	2	5
13.0648	4	257	15	LastDelay	3.86477	3.86477e+06	1	5
13.0648	4	257	15	FullDelay	3.86477	3.86477e+06	1	5
13.0648	5	257	15	LastDelay	2.76477	2.76477e+06	1	5
13.0648	5	257	15	FullDelay	3.66477	3.66477e+06	2	5
13.0818	8	257	6	LastDelay	0.281777	281777	1	5
13.0818	8	257	6	FullDelay	11.2818	1.12818e+07	7	5
13.0818	7	257	6	LastDelay	0.0817765	81776.5	1	5
13.0818	7	257	6	FullDelay	9.58178	9.58178e+06	2	5
13.0818	2	257	6	LastDelay	1.48178	1.48178e+06	1	5
13.0818	2	257	6	FullDelay	10.3818	1.03818e+07	2	5
13.0818	1	257	6	LastDelay	0.681777	681777	1	5
13.0818	1	257	6	FullDelay	3.18178	3.18178e+06	5	5
13.0818	9	257	6	LastDelay	1.18178	1.18178e+06	1	5
13.0818	9	257	6	FullDelay	10.2818	1.02818e+07	5	5
13.0818	10	257	6	LastDelay	2.88178	2.88178e+06	1	5
13.0818	10	257	6	FullDelay	9.48178	9.48178e+06	4	5
13.0818	4	257	6	LastDelay	2.08178	2.08178e+06	1	5
13.0818	4	257	6	FullDelay	12.0818	1.20818e+07	5	5
13.0818	0	257	6	LastDelay	0.981777	981777	1	5
13.0818	0	257	6	FullDelay	6.78178	6.78178e+06	2	5
13.0818	3	257	6	LastDelay	1.48178	1.48178e+06	1	5
13.0818	3	257	6	FullDelay	9.38178	9.38178e+06	5	5
13.0818	5	257	6	LastDelay	1.38178	1.38178e+06	1	5
13.0818	5	257	6	FullDelay	9.38178	9.38178e+06	4	5
13.0903	8	257	5	LastDelay	2.79027	2.79027e+06	1	5
13.0903	8	257	5	FullDelay	12.9903	1.29903e+07	6	5
13.0903	6	257	5	LastDelay	1.79027	1.79027e+06	1	5
13.0903	6	257	5	FullDelay	13.0903	1.30903e+07	5	5
13.0903	7	257	5	LastDelay	2.69027	2.69027e+06	1	5
13.0903	7	257	5	FullDelay	12.3903	1.23903e+07	3	5
13.0903	2	257	5	LastDelay	1.59027	1.59027e+06	1	5
13.0903	2	257	5	FullDelay	11.8903	1.18903e+07	4	5
13.0903	10	257	5	LastDelay	0.0902726	90272.6	1	5
13.0903	10	257	5	FullDelay	11.7903	1.17903e+07	4	5
13.0903	4	257	5	LastDelay	3.59027	3.59027e+06	1	5
13.0903	4	257	5	FullDelay	5.29027	5.29027e+06	2	5
13.0903	0	257	5	LastDelay	1.59027	1.59027e+06	1	5
13.0903	0	257	5	FullDelay	11.7903	1.17903e+07	7	5
13.0903	5	257	5	LastDelay	2.29027	2.29027e+06	1	5
13.0903	5	257	5	FullDelay	9.49027	9.49027e+06	9	5
13.104	11	257	4	LastDelay	0.00403979	4039.79	1	6
13.104	11	257	4	FullDelay	0.00403979	4039.79	1	6
13.1174	6	257	84	LastDelay	2.01743	2.01743e+06	1	5
13.1174	6	257	84	FullDelay	2.01743	2.01743e+06	1	5
13.1174	1	257	84	LastDelay	0.117431	117431	1	5
13.1174	1	257	84	FullDelay	0.117431	117431	1	5
13.1174	4	257	84	LastDelay	2.51743	2.51743e+06	1	5
13.1174	4	257	84	FullDelay	4.01743	4.01743e+06	2	5
13.13	8	257	9	LastDelay	1.72999	1.72999e+06	1	5
13.13	8	257	9	FullDelay	12.13	1.213e+07	3	5
13.13	6	257	9	LastDelay	2.12999	2.12999e+06	1	5
13.13	6	257	9	FullDelay	9.52999	9.52999e+06	3	5
13.13	2	257	9	LastDelay	2.92999	2.92999e+06	1	5
13.13	2	257	9	FullDelay	6.92999	6.92999e+06	4	5
13.13	1	257	9	LastDelay	0.929994	929994	1	5
13.13	1	257	9	FullDelay	0.929994	929994	1	5
13.13	9	257	9	LastDelay	1.02999	1.02999e+06	1	5
13.13	9	257	9	FullDelay	7.72999	7.72999e+06	3	5
13.13	10	257	9	LastDelay	1.92999	1.92999e+06	1	5
13.13	10	257	9	FullDelay	12.93	1.293e+07	6	5
13.13	4	257	9	LastDelay	1.32999	1.32999e+06	1	5
13.13	4	257	9	FullDelay	11.53	1.153e+07	7	5
13.13	0	257	9	LastDelay	2.62999	2.62999e+06	1	5
13.13	0	257	9	FullDelay	12.23	1.223e+07	4	5
13.13	3	257	9	LastDelay	0.129994	129994	1	5
13.13	3	257	9	FullDelay	9.72999	9.72999e+06	5	5
13.13	5	257	9	LastDelay	0.029994	29994	1	5
13.13	5	257	9	FullDelay	12.63	1.263e+07	6	5
13.1924	6	257	44	LastDelay	0.192369	192369	1	5
13.1924	6	257	44	FullDelay	0.192369	192369	1	5
13.1924	9	257	44	LastDelay	0.0923686	92368.6	1	5
13.1924	9	257	44	FullDelay	3.29237	3.29237e+06	2	5
13.1924	0	257	44	LastDelay	0.692369	692369	1	5
13.1924	0	257	44	FullDelay	0.692369	692369	1	5
13.2045	11	257	1	LastDelay	0.00447739	4477.39	1	6
13.2045	11	257	1	FullDelay	0.304477	304477	3	6
13.219	8	257	1	LastDelay	0.118996	118996	1	5
13.219	8	257	1	FullDelay	12.619	1.2619e+07	9	5
13.219	6	257	1	LastDelay	0.0189958	18995.8	1	5
13.219	6	257	1	FullDelay	12.519	1.2519e+07	13	5
13.219	7	257	1	LastDelay	1.019	1.019e+06	1	5
13.219	7	257	1	FullDelay	12.919	1.2919e+07	10	5
13.219	1	257	1	LastDelay	0.0189958	18995.8	1	5
13.219	1	257	1	FullDelay	13.219	1.3219e+07	12	5
13.219	9	257	1	LastDelay	1.719	1.719e+06	1	5
13.219	9	257	1	FullDelay	13.219	1.3219e+07	11	5
13.219	10	257	1	LastDelay	1.419	1.419e+06	1	5
13.219	10	257	1	FullDelay	10.719	1.0719e+07	12	5
13.219	4	257	1	LastDelay	0.518996	518996	1	5
13.219	4	257	1	FullDelay	13.119	1.3119e+07	13	5
13.219	0	257	1	LastDelay	0.0189958	18995.8	1	5
13.219	0	257	1	FullDelay	13.019	1.3019e+07	12	5
13.219	3	257	1	LastDelay	1.919	1.919e+06	1	5
13.219	3	257	1	FullDelay	13.019	1.3019e+07	14	5
13.219	5	257	1	LastDelay	3.719	3.719e+06	1	5
13.219	5	257	1	FullDelay	12.819	1.2819e+07	4	5
13.2281	2	257	9	LastDelay	0.0281259	28125.9	1	5
13.2281	2	257	9	FullDelay	0.0281259	28125.9	1	5
13.2286	9	257	79	LastDelay	0.828575	828575	1	5
13.2286	9	257	79	FullDelay	8.12857	8.12857e+06	2	5
13.2286	5	257	79	LastDelay	0.228575	228575	1	5
13.2286	5	257	79	FullDelay	0.228575	228575	1	5
13.2348	8	257	10	LastDelay	3.93485	3.93485e+06	1	5
13.2348	8	257	10	FullDelay	13.0348	1.30348e+07	4	5
13.2348	6	257	10	LastDelay	1.33485	1.33485e+06	1	5
13.2348	6	257	10	FullDelay	1.33485	1.33485e+06	1	5
13.2348	7	257	10	LastDelay	0.134849	134849	1	5
13.2348	7	257	10	FullDelay	10.1348	1.01348e+07	2	5
13.2348	2	257	10	LastDelay	0.334849	334849	1	5
13.2348	2	257	10	FullDelay	9.93485	9.93485e+06	5	5
13.2348	1	257	10	LastDelay	1.43485	1.43485e+06	1	5
13.2348	1	257	10	FullDelay	10.1348	1.01348e+07	3	5
13.2348	9	257	10	LastDelay	1.83485	1.83485e+06	1	5
13.2348	9	257	10	FullDelay	7.93485	7.93485e+06	4	5
13.2348	10	257	10	LastDelay	1.93485	1.93485e+06	1	5
13.2348	10	257	10	FullDelay	7.83485	7.83485e+06	4	5
13.2348	0	257	10	LastDelay	1.33485	1.33485e+06	1	5
13.2348	0	257	10	FullDelay	11.1348	1.11348e+07	5	5
13.2348	3	257	10	LastDelay	2.23485	2.23485e+06	1	5
13.2348	3	257	10	FullDelay	10.7348	1.07348e+07	4	5
13.2348	5	257	10	LastDelay	2.53485	2.53485e+06	1	5
13.2348	5	257	10	FullDelay	11.1348	1.11348e+07	3	5
13.2519	8	257	39	LastDelay	2.35186	2.35186e+06	1	5
13.2519	8	257	39	FullDelay	2.35186	2.35186e+06	1	5
13.2519	2	257	39	LastDelay	0.151857	151857	1	5
13.2519	2	257	39	FullDelay	0.151857	151857	1	5
13.2774	8	257	27	LastDelay	2.57738	2.57738e+06	1	5
13.2774	8	257	27	FullDelay	3.77738	3.77738e+06	2	5
13.2774	6	257	27	LastDelay	1.67738	1.67738e+06	1	5
13.2774	6	257	27	FullDelay	1.67738	1.67738e+06	1	5
13.2774	0	257	27	LastDelay	0.277377	277377	1	5
13.2774	0	257	27	FullDelay	0.277377	277377	1	5
13.2774	3	257	27	LastDelay	0.977377	977377	1	5
13.2774	3	257	27	FullDelay	0.977377	977377	1	5
13.2859	4	257	87	LastDelay	0.285873	285873	1	5
13.2859	4	257	87	FullDelay	0.785873	785873	3	5
13.3161	2	257	1	LastDelay	0.0161199	16119.9	1	5
13.3161	2	257	1	FullDelay	7.31612	7.31612e+06	5	5
13.3161	10	257	1	LastDelay	0.0161199	16119.9	1	5
13.3161	10	257	1	FullDelay	0.0161199	16119.9	1	5
13.3318	4	257	11	LastDelay	0.231769	231769	1	5
13.3318	4	257	11	FullDelay	11.8318	1.18318e+07	5	5
13.3318	0	257	11	LastDelay	0.931769	931769	1	5
13.3318	0	257	11	FullDelay	13.2318	1.32318e+07	6	5
13.3318	5	257	11	LastDelay	2.73177	2.73177e+06	1	5
13.3318	5	257	11	FullDelay	13.2318	1.32318e+07	4	5
13.3369	10	257	75	LastDelay	0.236913	236913	1	5
13.3369	10	257	75	FullDelay	0.236913	236913	1	5
13.3369	3	257	75	LastDelay	3.33691	3.33691e+06	1	5
13.3369	3	257	75	FullDelay	3.33691	3.33691e+06	1	5
13.3624	1	257	92	LastDelay	0.262417	262417	1	5
13.3624	1	257	92	FullDelay	0.262417	262417	1	5
13.3879	8	257	19	LastDelay	2.78794	2.78794e+06	1	5
13.3879	8	257	19	FullDelay	3.68794	3.68794e+06	2	5
13.3879	2	257	19	LastDelay	1.28794	1.28794e+06	1	5
13.3879	2	257	19	FullDelay	11.7879	1.17879e+07	4	5
13.3879	10	257	19	LastDelay	0.187937	187937	1	5
13.3879	10	257	19	FullDelay	0.187937	187937	1	5
