Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.64422	11	257	94	LastDelay	0.14422	144220	1	6
2.64422	11	257	94	FullDelay	0.14422	144220	1	6
2.74422	11	257	23	LastDelay	0.14422	144220	1	6
2.74422	11	257	23	FullDelay	0.14422	144220	1	6
2.84422	11	257	74	LastDelay	0.14422	144220	1	6
2.84422	11	257	74	FullDelay	0.14422	144220	1	6
2.90085	11	257	4	LastDelay	0.000851008	851.008	1	6
2.90085	11	257	4	FullDelay	0.000851008	851.008	1	6
2.94422	11	257	82	LastDelay	0.14422	144220	1	6
2.94422	11	257	82	FullDelay	0.14422	144220	1	6
3.00164	11	257	58	LastDelay	0.00164015	1640.15	1	6
3.00164	11	257	58	FullDelay	0.00164015	1640.15	1	6
3.20083	11	257	76	LastDelay	0.000830008	830.008	1	6
3.20083	11	257	76	FullDelay	0.000830008	830.008	1	6
3.24421	11	257	28	LastDelay	0.144208	144208	1	6
3.24421	11	257	28	FullDelay	0.144208	144208	1	6
3.30075	11	257	2	LastDelay	0.000749008	749.008	1	6
3.30075	11	257	2	FullDelay	0.000749008	749.008	1	6
3.40078	11	257	4	LastDelay	0.000776008	776.008	1	6
3.40078	11	257	4	FullDelay	0.000776008	776.008	1	6
3.50118	11	257	32	LastDelay	0.00118215	1182.15	1	6
3.50118	11	257	32	FullDelay	0.00118215	1182.15	1	6
3.74421	11	257	85	LastDelay	0.144208	144208	1	6
3.74421	11	257	85	FullDelay	0.144208	144208	1	6
3.84421	11	257	5	LastDelay	0.144208	144208	1	6
3.84421	11	257	5	FullDelay	0.144208	144208	1	6
3.9008	11	257	23	LastDelay	0.000800102	800.102	1	6
3.9008	11	257	23	FullDelay	0.000800102	800.102	1	6
3.94421	11	257	1	LastDelay	0.144208	144208	1	6
3.94421	11	257	1	FullDelay	0.144208	144208	1	6
4.00091	11	257	16	LastDelay	0.000908102	908.102	1	6
4.00091	11	257	16	FullDelay	0.000908102	908.102	1	6
4.10091	11	257	7	LastDelay	0.000908102	908.102	1	6
4.10091	11	257	7	FullDelay	0.000908102	908.102	1	6
4.20083	11	257	74	LastDelay	0.000827102	827.102	1	6
4.20083	11	257	74	FullDelay	0.000827102	827.102	1	6
4.30085	11	257	3	LastDelay	0.000854099	854.099	1	6
4.30085	11	257	3	FullDelay	0.000854099	854.099	1	6
4.4022	11	257	7	LastDelay	0.00219939	2199.39	1	6
4.4022	11	257	7	FullDelay	0.00219939	2199.39	1	6
4.50128	11	257	4	LastDelay	0.0012752	1275.2	1	6
4.50128	11	257	4	FullDelay	0.0012752	1275.2	1	6
4.7442	11	257	19	LastDelay	0.1442	144200	1	6
4.7442	11	257	19	FullDelay	0.1442	144200	1	6
4.80082	11	257	58	LastDelay	0.000818144	818.144	1	6
4.80082	11	257	58	FullDelay	0.000818144	818.144	1	6
4.8442	11	257	52	LastDelay	0.1442	144200	1	6
4.8442	11	257	52	FullDelay	0.1442	144200	1	6
5.00152	11	257	11	LastDelay	0.0015192	1519.2	1	6
5.00152	11	257	11	FullDelay	0.0015192	1519.2	1	6
5.0442	11	257	18	LastDelay	0.1442	144200	1	6
5.0442	11	257	18	FullDelay	0.1442	144200	1	6
5.10137	11	257	89	LastDelay	0.00137215	1372.15	1	6
5.10137	11	257	89	FullDelay	0.00137215	1372.15	1	6
5.34419	11	257	26	LastDelay	0.144192	144192	1	6
5.34419	11	257	26	FullDelay	0.144192	144192	1	6
5.40129	11	257	20	LastDelay	0.00129318	1293.18	1	6
5.40129	11	257	20	FullDelay	0.00129318	1293.18	1	6
5.44419	11	257	22	LastDelay	0.144192	144192	1	6
5.44419	11	257	22	FullDelay	0.144192	144192	1	6
5.50081	11	257	53	LastDelay	0.000810096	810.096	1	6
5.50081	11	257	53	FullDelay	0.000810096	810.096	1	6
5.74419	11	257	48	LastDelay	0.144192	144192	1	6
5.74419	11	257	48	FullDelay	0.144192	144192	1	6
5.84419	11	257	13	LastDelay	0.144192	144192	1	6
5.84419	11	257	13	FullDelay	0.144192	144192	1	6
5.94419	11	257	24	LastDelay	0.144192	144192	1	6
5.94419	11	257	24	FullDelay	0.144192	144192	1	6
6.00087	11	257	2	LastDelay	0.000872111	872.111	1	6
6.00087	11	257	2	FullDelay	0.000872111	872.111	1	6
6.04419	11	257	59	LastDelay	0.144192	144192	1	6
6.04419	11	257	59	FullDelay	0.144192	144192	1	6
6.10136	11	257	11	LastDelay	0.00135718	1357.18	1	6
6.10136	11	257	11	FullDelay	0.00135718	1357.18	1	6
6.34419	11	257	41	LastDelay	0.144188	144188	1	6
6.34419	11	257	41	FullDelay	0.144188	144188	1	6
6.4008	11	257	1	LastDelay	0.000800108	800.108	1	6
6.4008	11	257	1	FullDelay	0.000800108	800.108	1	6
6.44419	11	257	80	LastDelay	0.144188	144188	1	6
6.44419	11	257	80	FullDelay	0.144188	144188	1	6
6.6013	11	257	7	LastDelay	0.00130218	1302.18	1	6
6.6013	11	257	7	FullDelay	0.00130218	1302.18	1	6
6.64419	11	257	39	LastDelay	0.144188	144188	1	6
6.64419	11	257	39	FullDelay	0.144188	144188	1	6
6.80082	11	257	12	LastDelay	0.000817108	817.108	1	6
6.80082	11	257	12	FullDelay	0.000817108	817.108	1	6
6.84419	11	257	33	LastDelay	0.144188	144188	1	6
6.84419	11	257	33	FullDelay	0.144188	144188	1	6
6.90167	11	257	5	LastDelay	0.00166712	1667.12	1	6
6.90167	11	257	5	FullDelay	0.00166712	1667.12	1	6
7.00084	11	257	4	LastDelay	0.000835108	835.108	1	6
7.00084	11	257	4	FullDelay	0.000835108	835.108	1	6
7.10077	11	257	7	LastDelay	0.000772108	772.108	1	6
7.10077	11	257	7	FullDelay	0.000772108	772.108	1	6
7.20143	11	257	80	LastDelay	0.00142629	1426.29	1	6
7.20143	11	257	80	FullDelay	0.00142629	1426.29	1	6
7.30095	11	257	7	LastDelay	0.000947156	947.156	1	6
7.30095	11	257	7	FullDelay	0.000947156	947.156	1	6
7.40179	11	257	92	LastDelay	0.00178529	1785.29	1	6
7.40179	11	257	92	FullDelay	0.00178529	1785.29	1	6
7.50133	11	257	37	LastDelay	0.00133021	1330.21	1	6
7.50133	11	257	37	FullDelay	0.00133021	1330.21	1	6
7.60084	11	257	7	LastDelay	0.000836153	836.153	1	6
7.60084	11	257	7	FullDelay	0.000836153	836.153	1	6
7.8008	11	257	74	LastDelay	0.000800153	800.153	1	6
7.8008	11	257	74	FullDelay	0.000800153	800.153	1	6
7.84419	11	257	8	LastDelay	0.144188	144188	1	6
7.84419	11	257	8	FullDelay	0.144188	144188	1	6
7.9008	11	257	26	LastDelay	0.000800153	800.153	1	6
7.9008	11	257	26	FullDelay	0.000800153	800.153	1	6
8.14419	11	257	97	LastDelay	0.144188	144188	1	6
8.14419	11	257	97	FullDelay	0.144188	144188	1	6
8.20097	11	257	1	LastDelay	0.00096502	965.02	1	6
8.20097	11	257	1	FullDelay	0.00096502	965.02	1	6
8.24419	11	257	14	LastDelay	0.144188	144188	1	6
8.24419	11	257	14	FullDelay	0.144188	144188	1	6
8.44419	11	257	86	LastDelay	0.144188	144188	1	6
8.44419	11	257	86	FullDelay	0.144188	144188	1	6
8.50081	11	257	1	LastDelay	0.000809153	809.153	1	6
8.50081	11	257	1	FullDelay	0.000809153	809.153	1	6
8.54419	11	257	49	LastDelay	0.144188	144188	1	6
8.54419	11	257	49	FullDelay	0.144188	144188	1	6
8.60128	11	257	4	LastDelay	0.00127616	1276.16	1	6
8.60128	11	257	4	FullDelay	0.00127616	1276.16	1	6
8.70084	11	257	18	LastDelay	0.000836156	836.156	1	6
8.70084	11	257	18	FullDelay	0.000836156	836.156	1	6
8.80088	11	257	18	LastDelay	0.000881156	881.156	1	6
8.80088	11	257	18	FullDelay	0.000881156	881.156	1	6
9.04419	11	257	83	LastDelay	0.144188	144188	1	6
9.04419	11	257	83	FullDelay	0.144188	144188	1	6
9.10084	11	257	2	LastDelay	0.000836076	836.076	1	6
9.10084	11	257	2	FullDelay	0.000836076	836.076	1	6
9.14419	11	257	84	LastDelay	0.144188	144188	1	6
9.14419	11	257	84	FullDelay	0.144188	144188	1	6
9.20086	11	257	1	LastDelay	0.00086307	863.07	1	6
9.20086	11	257	1	FullDelay	0.00086307	863.07	1	6
9.40133	11	257	53	LastDelay	0.00133014	1330.14	1	6
9.40133	11	257	53	FullDelay	0.00133014	1330.14	1	6
9.44419	11	257	31	LastDelay	0.144188	144188	1	6
9.44419	11	257	31	FullDelay	0.144188	144188	1	6
9.50086	11	257	3	LastDelay	0.00086307	863.07	1	6
9.50086	11	257	3	FullDelay	0.00086307	863.07	1	6
9.74419	11	257	9	LastDelay	0.144188	144188	1	6
9.74419	11	257	9	FullDelay	0.144188	144188	1	6
9.84419	11	257	30	LastDelay	0.144188	144188	1	6
9.84419	11	257	30	FullDelay	0.144188	144188	1	6
9.9008	11	257	2	LastDelay	0.00080007	800.07	1	6
9.9008	11	257	2	FullDelay	0.00080007	800.07	1	6
9.94419	11	257	54	LastDelay	0.144188	144188	1	6
9.94419	11	257	54	FullDelay	0.144188	144188	1	6
10.1442	11	257	15	LastDelay	0.144188	144188	1	6
10.1442	11	257	15	FullDelay	0.144188	144188	1	6
10.2442	11	257	36	LastDelay	0.144188	144188	1	6
10.2442	11	257	36	FullDelay	0.144188	144188	1	6
10.3013	11	257	1	LastDelay	0.00129006	1290.06	1	6
10.3013	11	257	1	FullDelay	0.00129006	1290.06	1	6
10.3442	11	257	46	LastDelay	0.144188	144188	1	6
10.3442	11	257	46	FullDelay	0.144188	144188	1	6
10.4009	11	257	24	LastDelay	0.000917114	917.114	1	6
10.4009	11	257	24	FullDelay	0.000917114	917.114	1	6
10.5008	11	257	97	LastDelay	0.000809114	809.114	1	6
10.5008	11	257	97	FullDelay	0.000809114	809.114	1	6
10.6013	11	257	12	LastDelay	0.00126712	1267.12	1	6
10.6013	11	257	12	FullDelay	0.00126712	1267.12	1	6
10.8012	11	257	41	LastDelay	0.00122518	1225.18	1	6
10.8012	11	257	41	FullDelay	0.00122518	1225.18	1	6
11.0013	11	257	5	LastDelay	0.00126719	1267.19	1	6
11.0013	11	257	5	FullDelay	0.00126719	1267.19	1	6
11.0442	11	257	70	LastDelay	0.144188	144188	1	6
11.0442	11	257	70	FullDelay	0.144188	144188	1	6
11.1013	11	257	9	LastDelay	0.00126713	1267.13	1	6
11.1013	11	257	9	FullDelay	0.00126713	1267.13	1	6
11.4008	11	257	6	LastDelay	0.000827102	827.102	1	6
11.4008	11	257	6	FullDelay	0.000827102	827.102	1	6
11.5008	11	257	6	LastDelay	0.000818102	818.102	1	6
11.5008	11	257	6	FullDelay	0.000818102	818.102	1	6
11.6008	11	257	1	LastDelay	0.000836102	836.102	1	6
11.6008	11	257	1	FullDelay	0.900836	900836	3	6
11.7018	11	257	85	LastDelay	0.00175218	1752.18	1	6
11.7018	11	257	85	FullDelay	0.00175218	1752.18	1	6
11.8008	11	257	32	LastDelay	0.000781049	781.049	1	6
11.8008	11	257	32	FullDelay	0.500781	500781	2	6
11.9012	11	257	14	LastDelay	0.00124612	1246.12	1	6
11.9012	11	257	14	FullDelay	0.00124612	1246.12	1	6
12.1008	11	257	9	LastDelay	0.000799049	799.049	1	6
12.1008	11	257	9	FullDelay	0.000799049	799.049	1	6
12.1442	11	257	10	LastDelay	0.144188	144188	1	6
12.1442	11	257	10	FullDelay	0.144188	144188	1	6
12.2015	11	257	4	LastDelay	0.0015442	1544.2	1	6
12.2015	11	257	4	FullDelay	0.0015442	1544.2	1	6
12.3012	11	257	61	LastDelay	0.00118512	1185.12	1	6
12.3012	11	257	61	FullDelay	0.00118512	1185.12	1	6
12.4025	11	257	2	LastDelay	0.0024582	2458.2	1	6
12.4025	11	257	2	FullDelay	0.0024582	2458.2	1	6
12.5009	11	257	28	LastDelay	0.000889049	889.049	1	6
12.5009	11	257	28	FullDelay	0.000889049	889.049	1	6
12.6011	11	257	18	LastDelay	0.00114919	1149.19	1	6
12.6011	11	257	18	FullDelay	0.00114919	1149.19	1	6
12.7008	11	257	41	LastDelay	0.000799049	799.049	1	6
12.7008	11	257	41	FullDelay	0.000799049	799.049	1	6
12.8009	11	257	13	LastDelay	0.000944008	944.008	1	6
12.8009	11	257	13	FullDelay	0.000944008	944.008	1	6
12.9021	11	257	28	LastDelay	0.00211221	2112.21	1	6
12.9021	11	257	28	FullDelay	0.00211221	2112.21	1	6
13.0015	11	257	1	LastDelay	0.0015482	1548.2	1	6
13.0015	11	257	1	FullDelay	0.0015482	1548.2	1	6
13.1012	11	257	1	LastDelay	0.00119514	1195.14	1	6
13.1012	11	257	1	FullDelay	0.00119514	1195.14	1	6
13.2023	11	257	4	LastDelay	0.00226823	2268.23	1	6
13.2023	11	257	4	FullDelay	0.00226823	2268.23	1	6
13.4008	11	257	48	LastDelay	0.0007811	781.1	1	6
13.4008	11	257	48	FullDelay	0.0007811	781.1	1	6
13.4442	11	257	63	LastDelay	0.144188	144188	1	6
13.4442	11	257	63	FullDelay	0.144188	144188	1	6
13.5009	11	257	74	LastDelay	0.0008981	898.1	1	6
13.5009	11	257	74	FullDelay	0.0008981	898.1	1	6
13.6011	11	257	6	LastDelay	0.00108713	1087.13	1	6
13.6011	11	257	6	FullDelay	0.00108713	1087.13	1	6
13.7012	11	257	8	LastDelay	0.00116813	1168.13	1	6
13.7012	11	257	8	FullDelay	0.00116813	1168.13	1	6
13.8013	11	257	4	LastDelay	0.00131112	1311.12	1	6
13.8013	11	257	4	FullDelay	0.00131112	1311.12	1	6
13.9009	11	257	59	LastDelay	0.0008801	880.1	1	6
13.9009	11	257	59	FullDelay	0.0008801	880.1	1	6
14.1442	11	257	51	LastDelay	0.144188	144188	1	6
14.1442	11	257	51	FullDelay	0.144188	144188	1	6
14.2442	11	257	17	LastDelay	0.144188	144188	1	6
14.2442	11	257	17	FullDelay	0.144188	144188	1	6
14.3009	11	257	3	LastDelay	0.0008981	898.1	1	6
14.3009	11	257	3	FullDelay	0.0008981	898.1	1	6
14.3442	11	257	93	LastDelay	0.144188	144188	1	6
14.3442	11	257	93	FullDelay	0.144188	144188	1	6
14.4008	11	257	21	LastDelay	0.00078108	781.08	1	6
14.4008	11	257	21	FullDelay	0.00078108	781.08	1	6
14.5016	11	257	21	LastDelay	0.0016011	1601.1	1	6
14.5016	11	257	21	FullDelay	0.0016011	1601.1	1	6
14.7442	11	257	60	LastDelay	0.144188	144188	1	6
14.7442	11	257	60	FullDelay	0.144188	144188	1	6
14.8008	11	257	46	LastDelay	0.000818071	818.071	1	6
14.8008	11	257	46	FullDelay	0.000818071	818.071	1	6
14.8442	11	257	34	LastDelay	0.144188	144188	1	6
14.8442	11	257	34	FullDelay	0.144188	144188	1	6
14.9013	11	257	5	LastDelay	0.00133013	1330.13	1	6
14.9013	11	257	5	FullDelay	0.00133013	1330.13	1	6
15.0016	11	257	3	LastDelay	0.00162007	1620.07	1	6
15.0016	11	257	3	FullDelay	0.00162007	1620.07	1	6
15.1008	11	257	30	LastDelay	0.000827071	827.071	1	6
15.1008	11	257	30	FullDelay	0.000827071	827.071	1	6
15.2012	11	257	21	LastDelay	0.00124913	1249.13	1	6
15.2012	11	257	21	FullDelay	0.00124913	1249.13	1	6
15.3018	11	257	2	LastDelay	0.00177015	1770.15	1	6
15.3018	11	257	2	FullDelay	0.00177015	1770.15	1	6
15.4013	11	257	1	LastDelay	0.00126714	1267.14	1	6
15.4013	11	257	1	FullDelay	0.00126714	1267.14	1	6
15.5009	11	257	11	LastDelay	0.000854071	854.071	1	6
15.5009	11	257	11	FullDelay	0.000854071	854.071	1	6
15.6018	11	257	10	LastDelay	0.00179314	1793.14	1	6
15.6018	11	257	10	FullDelay	0.00179314	1793.14	1	6
15.7022	11	257	7	LastDelay	0.00217423	2174.23	1	6
15.7022	11	257	7	FullDelay	0.00217423	2174.23	1	6
15.8013	11	257	5	LastDelay	0.00128515	1285.15	1	6
15.8013	11	257	5	FullDelay	0.00128515	1285.15	1	6
15.9016	11	257	1	LastDelay	0.00157812	1578.12	1	6
15.9016	11	257	1	FullDelay	0.00157812	1578.12	1	6
16.0015	11	257	23	LastDelay	0.00154611	1546.11	1	6
16.0015	11	257	23	FullDelay	0.00154611	1546.11	1	6
16.1007	11	257	1	LastDelay	0.000741039	741.039	1	6
16.1007	11	257	1	FullDelay	0.000741039	741.039	1	6
16.3012	11	257	28	LastDelay	0.0011721	1172.1	1	6
16.3012	11	257	28	FullDelay	0.0011721	1172.1	1	6
16.3442	11	257	25	LastDelay	0.144188	144188	1	6
16.3442	11	257	25	FullDelay	0.144188	144188	1	6
16.4012	11	257	7	LastDelay	0.0011991	1199.1	1	6
16.4012	11	257	7	FullDelay	0.0011991	1199.1	1	6
16.6012	11	257	33	LastDelay	0.0012351	1235.1	1	6
16.6012	11	257	33	FullDelay	0.0012351	1235.1	1	6
16.6442	11	257	66	LastDelay	0.144188	144188	1	6
16.6442	11	257	66	FullDelay	0.144188	144188	1	6
16.7013	11	257	1	LastDelay	0.0012801	1280.1	1	6
16.7013	11	257	1	FullDelay	0.0012801	1280.1	1	6
16.9442	11	257	99	LastDelay	0.144188	144188	1	6
16.9442	11	257	99	FullDelay	0.144188	144188	1	6
17.0013	11	257	34	LastDelay	0.0012801	1280.1	1	6
17.0013	11	257	34	FullDelay	0.0012801	1280.1	1	6
17.0442	11	257	100	LastDelay	0.144188	144188	1	6
17.0442	11	257	100	FullDelay	0.144188	144188	1	6
17.1008	11	257	4	LastDelay	0.000759039	759.039	1	6
17.1008	11	257	4	FullDelay	0.000759039	759.039	1	6
17.2008	11	257	3	LastDelay	0.000822039	822.039	1	6
17.2008	11	257	3	FullDelay	0.000822039	822.039	1	6
17.3008	11	257	8	LastDelay	0.000778039	778.039	1	6
17.3008	11	257	8	FullDelay	0.000778039	778.039	1	6
17.4015	11	257	28	LastDelay	0.00149211	1492.11	1	6
17.4015	11	257	28	FullDelay	0.00149211	1492.11	1	6
17.5007	11	257	47	LastDelay	0.000741039	741.039	1	6
17.5007	11	257	47	FullDelay	0.000741039	741.039	1	6
17.6008	11	257	85	LastDelay	0.000786039	786.039	1	6
17.6008	11	257	85	FullDelay	0.000786039	786.039	1	6
17.7008	11	257	66	LastDelay	0.000750039	750.039	1	6
17.7008	11	257	66	FullDelay	0.000750039	750.039	1	6
17.8008	11	257	2	LastDelay	0.000777039	777.039	1	6
17.8008	11	257	2	FullDelay	0.000777039	777.039	1	6
18.0015	11	257	83	LastDelay	0.0015191	1519.11	1	6
18.0015	11	257	83	FullDelay	0.0015191	1519.11	1	6
18.0442	11	257	43	LastDelay	0.144188	144188	1	6
18.0442	11	257	43	FullDelay	0.144188	144188	1	6
18.1009	11	257	9	LastDelay	0.000926052	926.052	1	6
18.1009	11	257	9	FullDelay	0.000926052	926.052	1	6
18.2018	11	257	11	LastDelay	0.00177013	1770.13	1	6
18.2018	11	257	11	FullDelay	0.00177013	1770.13	1	6
18.3013	11	257	12	LastDelay	0.00132714	1327.14	1	6
18.3013	11	257	12	FullDelay	0.00132714	1327.14	1	6
18.4014	11	257	46	LastDelay	0.00141712	1417.12	1	6
18.4014	11	257	46	FullDelay	0.00141712	1417.12	1	6
18.5014	11	257	12	LastDelay	0.00138113	1381.13	1	6
18.5014	11	257	12	FullDelay	0.00138113	1381.13	1	6
18.6014	11	257	1	LastDelay	0.00135413	1354.13	1	6
18.6014	11	257	1	FullDelay	0.00135413	1354.13	1	6
18.7014	11	257	36	LastDelay	0.00138113	1381.13	1	6
18.7014	11	257	36	FullDelay	0.00138113	1381.13	1	6
18.8017	11	257	100	LastDelay	0.00165619	1656.19	1	6
18.8017	11	257	100	FullDelay	0.00165619	1656.19	1	6
18.9013	11	257	3	LastDelay	0.00132115	1321.15	1	6
18.9013	11	257	3	FullDelay	0.00132115	1321.15	1	6
19.0018	11	257	8	LastDelay	0.00180322	1803.22	1	6
19.0018	11	257	8	FullDelay	0.00180322	1803.22	1	6
19.2023	11	257	41	LastDelay	0.00227025	2270.25	1	6
19.2023	11	257	41	FullDelay	0.00227025	2270.25	1	6
19.2442	11	257	40	LastDelay	0.144188	144188	1	6
19.2442	11	257	40	FullDelay	0.144188	144188	1	6
19.3021	11	257	5	LastDelay	0.00213221	2132.21	1	6
19.3021	11	257	5	FullDelay	0.00213221	2132.21	1	6
19.4022	11	257	21	LastDelay	0.00215526	2155.26	1	6
19.4022	11	257	21	FullDelay	0.00215526	2155.26	1	6
19.5013	11	257	11	LastDelay	0.00130813	1308.13	1	6
19.5013	11	257	11	FullDelay	0.00130813	1308.13	1	6
19.6014	11	257	21	LastDelay	0.00136818	1368.18	1	6
19.6014	11	257	21	FullDelay	0.00136818	1368.18	1	6
19.7026	11	257	53	LastDelay	0.00262222	2622.22	1	6
19.7026	11	257	53	FullDelay	0.00262222	2622.22	1	6
19.9013	11	257	40	LastDelay	0.00133513	1335.13	1	6
19.9013	11	257	40	FullDelay	0.00133513	1335.13	1	6
20.1016	11	257	9	LastDelay	0.00164222	1642.22	1	6
20.1016	11	257	9	FullDelay	0.301642	301642	2	6
20.1442	11	257	87	LastDelay	0.144188	144188	1	6
20.1442	11	257	87	FullDelay	0.144188	144188	1	6
20.2025	11	257	24	LastDelay	0.00249026	2490.26	1	6
20.2025	11	257	24	FullDelay	0.00249026	2490.26	1	6
20.3009	11	257	11	LastDelay	0.00091908	919.08	1	6
20.3009	11	257	11	FullDelay	0.00091908	919.08	1	6
20.402	11	257	93	LastDelay	0.00195018	1950.18	1	6
20.402	11	257	93	FullDelay	0.00195018	1950.18	1	6
20.5014	11	257	9	LastDelay	0.0014231	1423.1	1	6
20.5014	11	257	9	FullDelay	0.0014231	1423.1	1	6
20.6024	11	257	3	LastDelay	0.00243618	2436.18	1	6
20.6024	11	257	3	FullDelay	0.00243618	2436.18	1	6
20.7011	11	257	73	LastDelay	0.00114513	1145.13	1	6
20.7011	11	257	73	FullDelay	0.00114513	1145.13	1	6
20.901	11	257	9	LastDelay	0.000983042	983.042	1	6
20.901	11	257	9	FullDelay	0.000983042	983.042	1	6
20.9442	11	257	91	LastDelay	0.144188	144188	1	6
20.9442	11	257	91	FullDelay	0.144188	144188	1	6
21.101	11	257	1	LastDelay	0.000956042	956.042	1	6
21.101	11	257	1	FullDelay	0.000956042	956.042	1	6
21.1442	11	257	29	LastDelay	0.144188	144188	1	6
21.1442	11	257	29	FullDelay	0.144188	144188	1	6
21.301	11	257	5	LastDelay	0.000965053	965.053	1	6
21.301	11	257	5	FullDelay	0.000965053	965.053	1	6
21.3442	11	257	38	LastDelay	0.144188	144188	1	6
21.3442	11	257	38	FullDelay	0.144188	144188	1	6
21.4013	11	257	12	LastDelay	0.00129411	1294.12	1	6
21.4013	11	257	12	FullDelay	0.00129411	1294.12	1	6
21.5013	11	257	12	LastDelay	0.00132515	1325.15	1	6
21.5013	11	257	12	FullDelay	0.00132515	1325.15	1	6
21.6019	11	257	48	LastDelay	0.00185721	1857.21	1	6
21.6019	11	257	48	FullDelay	0.00185721	1857.21	1	6
21.7015	11	257	11	LastDelay	0.00147714	1477.13	1	6
21.7015	11	257	11	FullDelay	0.00147714	1477.13	1	6
21.8015	11	257	13	LastDelay	0.00146813	1468.13	1	6
21.8015	11	257	13	FullDelay	0.00146813	1468.13	1	6
22.0013	11	257	8	LastDelay	0.00127517	1275.17	1	6
22.0013	11	257	8	FullDelay	0.00127517	1275.17	1	6
22.0442	11	257	35	LastDelay	0.144188	144188	1	6
22.0442	11	257	35	FullDelay	0.144188	144188	1	6
22.1015	11	257	11	LastDelay	0.00149516	1495.16	1	6
22.1015	11	257	11	FullDelay	0.00149516	1495.16	1	6
22.2015	11	257	39	LastDelay	0.00145016	1450.16	1	6
22.2015	11	257	39	FullDelay	0.00145016	1450.16	1	6
22.3018	11	257	2	LastDelay	0.00182023	1820.23	1	6
22.3018	11	257	2	FullDelay	0.00182023	1820.23	1	6
22.4014	11	257	54	LastDelay	0.00144116	1441.16	1	6
22.4014	11	257	54	FullDelay	0.00144116	1441.16	1	6
22.5008	11	257	73	LastDelay	0.00084509	845.09	1	6
22.5008	11	257	73	FullDelay	0.00084509	845.09	1	6
22.6008	11	257	7	LastDelay	0.00084509	845.09	1	6
22.6008	11	257	7	FullDelay	0.00084509	845.09	1	6
22.7018	11	257	37	LastDelay	0.0018302	1830.2	1	6
22.7018	11	257	37	FullDelay	0.0018302	1830.2	1	6
22.7324	4	257	9	LastDelay	1.13241	1.13241e+06	1	4
22.7324	4	257	9	FullDelay	21.1324	2.11324e+07	11	4
22.7324	3	257	9	LastDelay	3.23241	3.23241e+06	1	4
22.7324	3	257	9	FullDelay	19.3324	1.93324e+07	7	4
22.7324	10	257	9	LastDelay	0.0324135	32413.5	1	4
22.7324	10	257	9	FullDelay	22.5324	2.25324e+07	8	4
22.7409	4	257	1	LastDelay	3.04091	3.04091e+06	1	4
